"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"ST","2023-04-21","84.3","-2.41","5.7","Ohtani, Shohei",669004,660271,,"foul",,,,,3,"MJ Melendez strikes out swinging.","R","L","R","LAA","KC","S",,,2,1,2023,"1.65","0.37","0.47","2.93",,,,1,1,"Top",,,,,595453,,,3.460682904047731,-122.80287302507,-0.7765595928541564,15.83242781735522,25.94254335764302,-28.503204908130353,"3.45","1.7",182,"84.4",62,"85.1",2517,"6.9",718485,660271,595453,570482,592273,543685,687263,621493,650859,592669,"53.58",,,,,,,,2,4,"Sweeper",0,0,0,0,0,0,0,0,"Strategic","Standard",65,"0","-0.05"
"ST","2023-04-21","85.4","-2.48","5.51","Ohtani, Shohei",669004,660271,,"ball",,,,,13,"MJ Melendez strikes out swinging.","R","L","R","LAA","KC","B",,,1,1,2023,"1.57","0.44","-0.95","2.13",,,,1,1,"Top",,,,,595453,,,0.4430376072070999,-124.37273760993203,-2.5944159726709612,16.191951137547175,25.16794623901782,-27.289073468706682,"3.46","1.61",,,,"86.4",2556,"6.9",718485,660271,595453,570482,592273,543685,687263,621493,650859,592669,"53.62",,,,,,,,2,3,"Sweeper",0,0,0,0,0,0,0,0,"Strategic","Standard",62,"0","0.037"
"ST","2023-04-21","84.3","-2.57","5.54","Ohtani, Shohei",669004,660271,,"ball",,,,,11,"MJ Melendez strikes out swinging.","R","L","R","LAA","KC","B",,,0,1,2023,"1.55","0.36","-1.19","3.19",,,,1,1,"Top",,,,,595453,,,0.09745700454624778,-122.80271565626661,0.20369383666128638,15.695387867320708,24.470824415008295,-28.81853483796102,"3.45","1.65",,,,"85.1",2607,"6.7",718485,660271,595453,570482,592273,543685,687263,621493,650859,592669,"53.76",,,,,,,,2,2,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",68,"0","0.021"
"ST","2023-04-21","83.9","-2.38","5.72","Ohtani, Shohei",669004,660271,,"called_strike",,,,,6,"MJ Melendez strikes out swinging.","R","L","R","LAA","KC","S",,,0,0,2023,"1.67","0.16","0.36","2.36",,,,1,1,"Top",,,,,595453,,,3.0354552575070475,-122.14770517093505,-1.6558740684336348,16.02877796177404,25.502441422246086,-30.41691761315164,"3.44","1.64",,,,"84.4",2527,"6.7",718485,660271,595453,570482,592273,543685,687263,621493,650859,592669,"53.79",,,,,,,,2,1,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",67,"0","-0.027"
"FF","2023-04-21","98.7","-2.03","5.86","Ohtani, Shohei",677951,660271,"strikeout","swinging_strike",,,,,5,"Bobby Witt Jr.  strikes out swinging.","R","R","R","LAA","KC","S",2,,0,2,2023,"-0.3","1.25","-0.12","2.25",,,,0,1,"Top",,,,,595453,,,5.983883864682383,-143.56832980845104,-7.381976891828504,-5.596720673550113,33.589581553692284,-13.305897768706252,"3.5","1.65",,,,"99.9",2322,"7",718485,660271,595453,570482,592273,543685,687263,621493,650859,592669,"53.51",,,"0",1,0,0,,1,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",200,"0.022","-0.149"
"ST","2023-04-21","85","-2.1","5.98","Ohtani, Shohei",677951,660271,,"foul",,,,,9,"Bobby Witt Jr.  strikes out swinging.","R","R","R","LAA","KC","S",,,0,2,2023,"1.44","-0.21","0.57","2.13",,,,0,1,"Top",,,,,595453,,,3.4046190273463997,-123.70206747262316,-2.2011620221909536,13.827596958194937,28.52578146565913,-34.05944437210858,"3.5","1.65",61,"70",4,"85.6",2685,"7",718485,660271,595453,570482,592273,543685,687263,621493,650859,592669,"53.47",,,,,,,,1,3,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",62,"0","0"
"ST","2023-04-21","82.8","-2.09","5.94","Ohtani, Shohei",677951,660271,,"swinging_strike",,,,,14,"Bobby Witt Jr.  strikes out swinging.","R","R","R","LAA","KC","S",,,0,1,2023,"1.48","0.26","0.69","0.97",,,,0,1,"Top",,,,,595453,,,3.489316525119612,-120.41804479295989,-5.346647271775169,13.518008994840555,25.623203789055605,-28.792313852474404,"3.5","1.65",,,,"83.6",2541,"7",718485,660271,595453,570482,592273,543685,687263,621493,650859,592669,"53.46",,,,,,,,1,2,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",64,"0","-0.048"
"ST","2023-04-21","83.2","-2.36","5.7","Ohtani, Shohei",677951,660271,,"called_strike",,,,,2,"Bobby Witt Jr.  strikes out swinging.","R","R","R","LAA","KC","S",,,0,0,2023,"1.37","0.44","-0.03","2.94",,,,0,1,"Top",,,,,595453,,,2.67253393225916,-121.09494177681904,-0.7013707748295882,12.788469381353773,25.662485241999573,-27.933965630473054,"3.47","1.6",,,,"83.6",2517,"6.7",718485,660271,595453,570482,592273,543685,687263,621493,650859,592669,"53.76",,,,,,,,1,1,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",72,"0","-0.037"
"ST","2023-04-17","83.4","-2.22","5.96","Ohtani, Shohei",624512,660271,"strikeout","swinging_strike_blocked",,,,,14,"Reese McGuire strikes out swinging, catcher Logan O'Hoppe to first baseman Jake Lamb.","R","L","R","BOS","LAA","S",2,,1,2,2023,"1.56","0.02","0.05","0.38",,,,2,2,"Bot",,,,,681351,,,2.178171181797298,-121.27611161745423,-6.390743551162969,14.799836984867973,26.020672891322768,-30.883572681302514,"3.32","1.65",,,,"83.6",2546,"6.7",718540,660271,681351,571875,592273,570482,687263,621493,621433,592669,"53.83",,,"0",1,0,0,,21,6,"Sweeper",1,5,1,5,5,1,1,5,"Standard","Standard",53,"-0.007","-0.071"
"FF","2023-04-17","97.6","-2.4","5.54","Ohtani, Shohei",624512,660271,,"foul",,,,,4,"Reese McGuire strikes out swinging, catcher Logan O'Hoppe to first baseman Jake Lamb.","R","L","R","BOS","LAA","S",,,1,2,2023,"-0.71","1.41","-0.67","2.34",,,,2,2,"Bot",,,,,681351,,,6.341626626107529,-141.99130940176684,-6.406339103559488,-11.018667698671162,31.76410057303957,-11.79281433903013,"3.32","1.65",220,"76.9",35,"98.4",2426,"6.7",718540,660271,681351,571875,592273,570482,687263,621493,621433,592669,"53.79",,,,,,,,21,5,"4-Seam Fastball",1,5,1,5,5,1,1,5,"Standard","Standard",211,"0","0"
"ST","2023-04-17","83.6","-2.4","5.82","Ohtani, Shohei",624512,660271,,"foul",,,,,2,"Reese McGuire strikes out swinging, catcher Logan O'Hoppe to first baseman Jake Lamb.","R","L","R","BOS","LAA","S",,,1,2,2023,"1.18","-0.01","0.16","2.86",,,,2,2,"Bot",,,,,681351,,,3.619304811770091,-121.72570739478367,-0.37474683378871887,10.984041342567078,24.09981787857779,-32.40981684794084,"3.32","1.65",11,"63.7",-13,"84.3",2562,"6.7",718540,660271,681351,571875,592273,570482,687263,621493,621433,592669,"53.79",,,,,,,,21,4,"Sweeper",1,5,1,5,5,1,1,5,"Standard","Standard",62,"0","0"
"ST","2023-04-17","82.7","-2.48","5.42","Ohtani, Shohei",624512,660271,,"swinging_strike",,,,,14,"Reese McGuire strikes out swinging, catcher Logan O'Hoppe to first baseman Jake Lamb.","R","L","R","BOS","LAA","S",,,1,1,2023,"1.84","-0.04","1.03","0.59",,,,2,2,"Bot",,,,,681351,,,4.426396169621638,-120.32258957814916,-4.393598175022096,16.805025792734327,25.46213039390247,-31.87040593192778,"3.32","1.65",,,,"82.9",2645,"6.6",718540,660271,681351,571875,592273,570482,687263,621493,621433,592669,"53.87",,,,,,,,21,3,"Sweeper",1,5,1,5,5,1,1,5,"Standard","Standard",55,"0","-0.026"
"ST","2023-04-17","81.3","-2.4","5.46","Ohtani, Shohei",624512,660271,,"swinging_strike",,,,,9,"Reese McGuire strikes out swinging, catcher Logan O'Hoppe to first baseman Jake Lamb.","R","L","R","BOS","LAA","S",,,1,0,2023,"1.85","0.28","0.79","1.69",,,,2,2,"Bot",,,,,681351,,,3.6051455198835693,-118.36137410582003,-2.3131077727564886,16.506830298615252,24.999902550520204,-29.349721147969408,"3.32","1.65",,,,"81.4",2573,"6.6",718540,660271,681351,571875,592273,570482,687263,621493,621433,592669,"53.91",,,,,,,,21,2,"Sweeper",1,5,1,5,5,1,1,5,"Standard","Standard",64,"0","-0.027"
"FC","2023-04-17","91","-2.51","5.51","Ohtani, Shohei",624512,660271,,"ball",,,,,11,"Reese McGuire strikes out swinging, catcher Logan O'Hoppe to first baseman Jake Lamb.","R","L","R","BOS","LAA","B",,,0,0,2023,"0.1","0.93","-1.54","3.89",,,,2,2,"Bot",,,,,681351,,,2.232984919639929,-132.57600902542436,-0.23267748598725713,0.7640864256999692,25.84002626641916,-21.22471079523565,"3.23","1.69",,,,"91.9",2391,"6.6",718540,660271,681351,571875,592273,570482,687263,621493,621433,592669,"53.91",,,,,,,,21,1,"Cutter",1,5,1,5,5,1,1,5,"Standard","Standard",177,"0","0.021"
"ST","2023-04-17","84.5","-2.24","5.94","Ohtani, Shohei",571771,660271,"strikeout","called_strike",,,,,6,"Enrique Hernandez called out on strikes.","R","R","R","BOS","LAA","S",2,,0,2,2023,"1.64","0.03","0.7","2.7",,,,1,2,"Bot",,,,,681351,,,3.590504401984855,-122.94284181254297,-1.1764689508355308,15.672923634237929,27.229719490980457,-31.806816615977464,"3.3","1.57",,,,"84.6",2595,"6.6",718540,660271,681351,571875,592273,570482,687263,621493,621433,592669,"53.89",,,"0",1,0,0,,20,3,"Sweeper",1,5,1,5,5,1,1,5,"Standard","Standard",57,"-0.012","-0.108"
"ST","2023-04-17","83.3","-2.4","5.51","Ohtani, Shohei",571771,660271,,"swinging_strike",,,,,9,"Enrique Hernandez called out on strikes.","R","R","R","BOS","LAA","S",,,0,1,2023,"1.76","0.09","0.62","1.95",,,,1,2,"Bot",,,,,681351,,,3.512890293791895,-121.30575072640173,-1.881034216148755,16.572997158214786,25.04198800610699,-31.09304660184733,"3.3","1.58",,,,"84",2506,"6.8",718540,660271,681351,571875,592273,570482,687263,621493,621433,592669,"53.68",,,,,,,,20,2,"Sweeper",1,5,1,5,5,1,1,5,"Standard","Standard",66,"0","-0.038"
"FC","2023-04-17","87.7","-2.27","5.6","Ohtani, Shohei",571771,660271,,"called_strike",,,,,3,"Enrique Hernandez called out on strikes.","R","R","R","BOS","LAA","S",,,0,0,2023,"0.38","0.4","0.65","2.9",,,,1,2,"Bot",,,,,681351,,,6.297270234983047,-127.76033873043613,-1.3198693147121778,3.128077069926147,22.75411643068086,-27.712881061302102,"3.29","1.54",,,,"88.8",2464,"6.6",718540,660271,681351,571875,592273,570482,687263,621493,621433,592669,"53.89",,,,,,,,20,1,"Cutter",1,5,1,5,5,1,1,5,"Standard","Standard",129,"0","-0.027"
"ST","2023-04-17","82.7","-2.48","5.6","Ohtani, Shohei",671213,660271,"field_out","hit_into_play",,,,,9,"Triston Casas flies out to center fielder Brett Phillips.","R","L","R","BOS","LAA","X",8,"fly_ball",1,1,2023,"1.25","0.53","0.31","2.21",,,,0,2,"Bot",137.74,81.59,,,681351,,,3.9492470538870474,-120.38935268123775,-2.2326276986517324,11.280227098264337,25.374717057559547,-26.802674449290997,"3.5","1.75",293,"99.6",43,"83",2564,"6.7",718540,660271,681351,571875,592273,570482,687263,621493,621433,592669,"53.82",0.051,0.098,"0",1,0,0,3,19,3,"Sweeper",1,5,1,5,5,1,1,5,"Standard","Standard",85,"-0.018","-0.227"
"ST","2023-04-17","82.3","-2.39","5.61","Ohtani, Shohei",671213,660271,,"swinging_strike",,,,,5,"Triston Casas flies out to center fielder Brett Phillips.","R","L","R","BOS","LAA","S",,,1,0,2023,"1.3","0.56","-0.06","2.76",,,,0,2,"Bot",,,,,681351,,,2.7602508150736162,-119.86832735160105,-0.9687154835941582,11.85766212807681,25.673451734399965,-26.85478888601107,"3.5","1.75",,,,"82.2",2546,"6.4",718540,660271,681351,571875,592273,570482,687263,621493,621433,592669,"54.11",,,,,,,,19,2,"Sweeper",1,5,1,5,5,1,1,5,"Standard","Standard",59,"0","-0.046"
"ST","2023-04-17","80.9","-2.37","5.69","Ohtani, Shohei",671213,660271,,"ball",,,,,14,"Triston Casas flies out to center fielder Brett Phillips.","R","L","R","BOS","LAA","B",,,0,0,2023,"1.29","0.25","1.04","0.99",,,,0,2,"Bot",,,,,681351,,,5.165740532087892,-117.63828897458835,-4.262245196844632,10.840832819463477,24.442334290932788,-29.18939985505326,"3.76","1.81",,,,"81.3",2497,"6.8",718540,660271,681351,571875,592273,570482,687263,621493,621433,592669,"53.72",,,,,,,,19,1,"Sweeper",1,5,1,5,5,1,1,5,"Standard","Standard",60,"0","0.039"
"FF","2023-04-17","98.4","-2.24","5.6","Ohtani, Shohei",807799,660271,"strikeout","swinging_strike",,,,,2,"Masataka Yoshida strikes out swinging.","R","L","R","BOS","LAA","S",2,,1,2,2023,"-0.72","1.43","-0.26","2.86",,,,2,1,"Bot",,,,,681351,,,7.08278972482847,-143.05776855734183,-5.308404541088998,-11.51022929999292,32.837228227568914,-11.50989150525948,"3.1","1.45",,,,"99",2555,"6.7",718540,660271,681351,571875,592273,570482,687263,621493,621433,592669,"53.82",,,"0",1,0,0,,13,4,"4-Seam Fastball",1,4,1,4,4,1,1,4,"Standard","Standard",219,"-0.009","-0.071"
"CU","2023-04-17","78.7","-1.85","6.24","Ohtani, Shohei",807799,660271,,"ball",,,,,13,"Masataka Yoshida strikes out swinging.","R","L","R","BOS","LAA","B",,,0,2,2023,"1.16","-1.26","-0.18","1.44",,,,2,1,"Bot",,,,,681351,,,1.484234246838406,-114.55464220357297,-1.1525595179211046,9.765007037532113,24.603027033557293,-43.09903226744546,"3.38","1.57",,,,"78.7",2586,"6.6",718540,660271,681351,571875,592273,570482,687263,621493,621433,592669,"53.87",,,,,,,,13,3,"Curveball",1,4,1,4,4,1,1,4,"Standard","Standard",38,"0","0.014"
"ST","2023-04-17","84","-2.46","5.54","Ohtani, Shohei",807799,660271,,"foul",,,,,8,"Masataka Yoshida strikes out swinging.","R","L","R","BOS","LAA","S",,,0,1,2023,"1.25","0.23","0.05","1.79",,,,2,1,"Bot",,,,,681351,,,3.3525584328010702,-122.3796416214289,-2.788048926595207,11.963804720667415,22.940163865305696,-29.582144354739587,"3.1","1.45",3,"73.4",-35,"84.6",2396,"6.5",718540,660271,681351,571875,592273,570482,687263,621493,621433,592669,"54",,,,,,,,13,2,"Sweeper",1,4,1,4,4,1,1,4,"Standard","Standard",73,"0","-0.025"
"ST","2023-04-17","82","-2.3","5.68","Ohtani, Shohei",807799,660271,,"called_strike",,,,,8,"Masataka Yoshida strikes out swinging.","R","L","R","BOS","LAA","S",,,0,0,2023,"1.08","0.35","0.2","1.97",,,,2,1,"Bot",,,,,681351,,,3.587776654345272,-119.54058976167245,-2.5791385511981515,9.80331580511744,21.11731306412318,-28.5514632571656,"3.38","1.57",,,,"82.9",2485,"6.6",718540,660271,681351,571875,592273,570482,687263,621493,621433,592669,"53.91",,,,,,,,13,1,"Sweeper",1,4,1,4,4,1,1,4,"Standard","Standard",72,"0","-0.021"
"ST","2023-04-17","85.1","-2.56","5.48","Ohtani, Shohei",608701,660271,"field_out","hit_into_play",,,,,6,"Rob Refsnyder grounds out, shortstop Zach Neto to first baseman Jake Lamb.   Raimel Tapia scores.","R","R","R","BOS","LAA","X",6,"ground_ball",1,2,2023,"1.87","0.33","0.64","2.66",606132,,,1,1,"Bot",98.75,134.59,,,681351,,,3.775827642701282,-123.87163181901228,-0.919461052005644,18.29401191407801,26.63192543009563,-28.86271571121765,"3.55","1.62",125,"72.4",14,"85.5",2715,"6.7",718540,660271,681351,571875,592273,570482,687263,621493,621433,592669,"53.79",0.4,0.36,"0",1,0,0,4,12,4,"Sweeper",0,4,0,4,4,1,1,4,"Standard","Standard",68,"0.005","-0.174"
"FF","2023-04-17","98.3","-2.03","5.68","Ohtani, Shohei",608701,660271,,"ball",,,,,14,"Rob Refsnyder grounds out, shortstop Zach Neto to first baseman Jake Lamb.   Raimel Tapia scores.","R","R","R","BOS","LAA","B",,,0,2,2023,"-0.28","1.4","1.52","1.47",606132,,,1,1,"Bot",,,,,681351,,,10.337114795634134,-142.61844522823182,-9.269650708342551,-6.058465923093301,31.384574072652597,-10.985033437673785,"3.55","1.69",,,,"99.2",2407,"6.9",718540,660271,681351,571875,592273,570482,687263,621493,621433,592669,"53.62",,,,,,,,12,3,"4-Seam Fastball",0,4,0,4,4,0,0,4,"Standard","Standard",210,"0","-0.013"
"FF","2023-04-17","97.4","-2.17","5.71","Ohtani, Shohei",608701,660271,,"swinging_strike",,,,,4,"Rob Refsnyder grounds out, shortstop Zach Neto to first baseman Jake Lamb.   Raimel Tapia scores.","R","R","R","BOS","LAA","S",,,0,1,2023,"-0.26","1.34","-0.49","2.9",606132,,,1,1,"Bot",,,,,681351,,,5.1616864372381235,-141.71852295850903,-5.178646356893822,-4.689011889759905,31.19068538807691,-13.053127450114273,"3.55","1.62",,,,"98.3",2357,"6.7",718540,660271,681351,571875,592273,570482,687263,621493,621433,592669,"53.78",,,,,,,,12,2,"4-Seam Fastball",0,4,0,4,4,0,0,4,"Standard","Standard",208,"0","-0.117"
"FF","2023-04-17","97.4","-2.14","5.7","Ohtani, Shohei",608701,660271,,"called_strike",,,,,9,"Rob Refsnyder grounds out, shortstop Zach Neto to first baseman Jake Lamb.   Raimel Tapia scores.","R","R","R","BOS","LAA","S",,,0,0,2023,"-0.16","1.25","0.28","2.07",606132,,,1,1,"Bot",,,,,681351,,,6.909037332575696,-141.54697569819888,-7.167222768752322,-3.71833483587753,31.141331486070968,-13.877394598453025,"3.55","1.63",,,,"98.2",2367,"6.7",718540,660271,681351,571875,592273,570482,687263,621493,621433,592669,"53.78",,,,,,,,12,1,"4-Seam Fastball",0,4,0,4,4,0,0,4,"Standard","Standard",208,"0","-0.088"
"ST","2023-04-17","85","-2.33","5.77","Ohtani, Shohei",646240,660271,"field_out","hit_into_play",,,,,5,"Rafael Devers pops out to third baseman Gio Urshela in foul territory.","R","L","R","BOS","LAA","X",5,"popup",3,2,2023,"1.6","0.37","-0.14","2.27",606132,,,0,1,"Bot",86.11,181.11,,,681351,,,1.9249919584093378,-123.84104665253021,-2.6395381969007388,16.03130198146308,26.21972583445488,-28.01177923317911,"3.3","1.57",109,"57.4",64,"85.6",2569,"6.7",718540,660271,681351,571875,592273,570482,687263,621493,621433,592669,"53.78",0.001,0,"0",1,0,0,1,11,7,"Sweeper",0,4,0,4,4,0,0,4,"Standard","Standard",80,"-0.032","-0.335"
"FF","2023-04-17","98.1","-2.46","5.54","Ohtani, Shohei",646240,660271,,"ball",,,,,13,"Rafael Devers pops out to third baseman Gio Urshela in foul territory.","R","L","R","BOS","LAA","B",,,2,2,2023,"-0.22","1.22","-0.1","1.24",606132,,,0,1,"Bot",,,,,681351,,,6.978001232073683,-142.58863979084015,-9.063249853205226,-4.63080256850474,31.910221722519292,-13.674318847249507,"3.41","1.63",,,,"99.2",2405,"6.9",718540,660271,681351,571875,592273,570482,687263,621493,621433,592669,"53.59",,,,,,,,11,6,"4-Seam Fastball",0,4,0,4,4,0,0,4,"Standard","Standard",219,"0","0.096"
"ST","2023-04-17","86.1","-2.27","5.93","Ohtani, Shohei",646240,660271,,"foul",,,,,14,"Rafael Devers pops out to third baseman Gio Urshela in foul territory.","R","L","R","BOS","LAA","S",,,2,2,2023,"1.51","0","1.13","1.24",606132,,,0,1,"Bot",,,,,681351,,,5.053867542246196,-125.20436514527535,-4.820537290589178,14.51030577888406,28.888666164475428,-31.291490892447268,"3.3","1.57",3,"78",-27,"86.2",2552,"6.7",718540,660271,681351,571875,592273,570482,687263,621493,621433,592669,"53.79",,,,,,,,11,5,"Sweeper",0,4,0,4,4,0,0,4,"Standard","Standard",59,"0","0"
"ST","2023-04-17","84.1","-2.02","5.98","Ohtani, Shohei",646240,660271,,"ball",,,,,14,"Rafael Devers pops out to third baseman Gio Urshela in foul territory.","R","L","R","BOS","LAA","B",,,1,2,2023,"1.69","0.27","2.36","1.17",,606132,,0,1,"Bot",,,,,681351,,,6.872922142683281,-122.24902676486614,-5.286258268348081,15.372177709634904,26.492379907407386,-28.559954036944614,"3.38","1.6",,,,"84.7",2461,"6.9",718540,660271,681351,571875,592273,570482,687263,621493,621433,592669,"53.56",,,,,,,,11,4,"Sweeper",0,4,0,4,4,0,0,4,"Strategic","Standard",59,"0.017","0.033"
"ST","2023-04-17","83.9","-2.32","5.56","Ohtani, Shohei",646240,660271,,"foul",,,,,14,"Rafael Devers pops out to third baseman Gio Urshela in foul territory.","R","L","R","BOS","LAA","S",,,1,1,2023,"1.21","0.62","1.12","2.19",,606132,,0,1,"Bot",,,,,681351,,,5.589583708230154,-122.09652296785201,-2.5986785775378856,10.957526409594275,24.756646657011796,-25.67990343711048,"3.3","1.57",240,"94.6",65,"84.4",2455,"6.7",718540,660271,681351,571875,592273,570482,687263,621493,621433,592669,"53.83",,,,,,,,11,3,"Sweeper",0,4,0,4,4,0,0,4,"Strategic","Standard",77,"0","-0.066"
"FC","2023-04-17","91.5","-2.35","5.48","Ohtani, Shohei",646240,660271,,"ball",,,,,14,"Rafael Devers pops out to third baseman Gio Urshela in foul territory.","R","L","R","BOS","LAA","B",,,0,1,2023,"0.22","0.78","1.39","0.6",,,606132,0,1,"Bot",,,,,681351,,,9.036493128971028,-132.95176481505786,-8.224834939017802,0.8946182303278354,25.163871215625438,-21.411271793131743,"3.38","1.66",,,,"92.6",2383,"6.7",718540,660271,681351,571875,592273,570482,687263,621493,621433,592669,"53.75",,,,,,,,11,2,"Cutter",0,4,0,4,4,0,0,4,"Standard","Standard",195,"0.017","0.026"
"ST","2023-04-17","82.5","-2.25","5.57","Ohtani, Shohei",646240,660271,,"foul",,,,,12,"Rafael Devers pops out to third baseman Gio Urshela in foul territory.","R","L","R","BOS","LAA","S",,,0,0,2023,"0.74","0.7","1.17","2.54",,,606132,0,1,"Bot",,,,,681351,,,6.409084632468482,-120.01099386279473,-1.7229830196817015,5.821938201244233,23.975435664930465,-25.287599999728577,"3.3","1.57",273,"108.4",14,"83",2385,"6.7",718540,660271,681351,571875,592273,570482,687263,621493,621433,592669,"53.8",,,,,,,,11,1,"Sweeper",0,4,0,4,4,0,0,4,"Standard","Standard",103,"0","-0.051"
"FC","2023-04-17","86.6","-2.08","5.78","Ohtani, Shohei",606132,660271,"walk","ball",,,,,14,"Raimel Tapia walks.","R","L","R","BOS","LAA","B",,,3,0,2023,"0.18","0.93","1.29","2.4",,,,0,1,"Bot",,,,,681351,,,7.684054053396249,-126.04420482864442,-3.858246367563121,0.5757034963224786,23.019319990387366,-21.646972926496893,"3.55","1.75",,,,"87.3",2209,"6.5",718540,660271,681351,571875,592273,570482,687263,621493,621433,592669,"53.98",,,"0.7",1,0,0,,10,4,"Cutter",0,4,0,4,4,0,0,4,"Standard","Standard",204,"0.03","0.151"
"FC","2023-04-17","91","-2.33","5.66","Ohtani, Shohei",606132,660271,,"ball",,,,,11,"Raimel Tapia walks.","R","L","R","BOS","LAA","B",,,2,0,2023,"0.13","0.83","-1.3","3.02",,,,0,1,"Bot",,,,,681351,,,2.321279584408159,-132.62931042492795,-2.593733771657409,1.159483392377442,25.10162165427311,-21.948031795870385,"3.58","1.72",,,,"92.4",2300,"6.8",718540,660271,681351,571875,592273,570482,687263,621493,621433,592669,"53.75",,,,,,,,10,3,"Cutter",0,4,0,4,4,0,0,4,"Standard","Standard",184,"0","0.138"
"FC","2023-04-17","90.5","-2.26","5.58","Ohtani, Shohei",606132,660271,,"ball",,,,,14,"Raimel Tapia walks.","R","L","R","BOS","LAA","B",,,1,0,2023,"0.14","0.84","1.53","1.84",,,,0,1,"Bot",,,,,681351,,,9.270413348150656,-131.51298145769286,-5.297195262117552,-0.12474962734326552,24.689348451595418,-21.465260367885584,"3.61","1.69",,,,"92",2246,"7",718540,660271,681351,571875,592273,570482,687263,621493,621433,592669,"53.47",,,,,,,,10,2,"Cutter",0,4,0,4,4,0,0,4,"Standard","Standard",195,"0","0.067"
"FF","2023-04-17","94.3","-2","5.7","Ohtani, Shohei",606132,660271,,"ball",,,,,13,"Raimel Tapia walks.","R","L","R","BOS","LAA","B",,,0,0,2023,"-0.55","1.1","-0.45","1.47",,,,0,1,"Bot",,,,,681351,,,5.338502479330048,-137.17986976278152,-7.8822859036163395,-8.133998683154479,28.04359530828669,-16.773667552254445,"3.76","1.75",,,,"95.6",2155,"6.9",718540,660271,681351,571875,592273,570482,687263,621493,621433,592669,"53.62",,,,,,,,10,1,"4-Seam Fastball",0,4,0,4,4,0,0,4,"Standard","Standard",215,"0","0.039"
